location;year_month;new_cases;new_deaths;stringency_index;human_development_index;deaths_rate
Guadeloupe;2020-03;96;2;0;0;2,083333333
Guadeloupe;2020-04;53;10;0;0;18,86792453
Guadeloupe;2020-05;13;2;0;0;15,38461538
Guadeloupe;2020-06;20;0;0;0;0
Guadeloupe;2020-07;21;0;0;0;0
Guadeloupe;2020-08;732;1;0;0;0,136612022
Guadeloupe;2020-09;4019;27;0;0;0,671808908
Guadeloupe;2020-10;2520;85;0;0;3,373015873
Guadeloupe;2020-11;870;23;0;0;2,643678161
Guadeloupe;2020-12;276;6;0;0;2,173913043
Guam;2020-01;0;0;0;0;0
Guam;2020-02;0;0;0;0;0
Guam;2020-03;55;1;0;0;1,818181818
Guam;2020-04;82;4;0;0;4,87804878
Guam;2020-05;29;0;0;0;0
Guam;2020-06;74;0;0;0;0
Guam;2020-07;89;0;0;0;0
Guam;2020-08;1010;5;0;0;0,495049505
Guam;2020-09;1015;33;0;0;3,251231527
Guam;2020-10;1801;28;0;0;1,554691838
Guam;2020-11;2500;41;0;0;1,64
Guam;2020-12;439;9;0;0;2,050113895
Guatemala;2020-01;0;0;2,78;66,3;0
Guatemala;2020-02;0;0;11,11;66,3;0
Guatemala;2020-03;77;1;93,52;66,3;1,298701299
Guatemala;2020-04;380;12;96,3;66,3;3,157894737
Guatemala;2020-05;4177;77;96,3;66,3;1,843428298
Guatemala;2020-06;11221;582;96,3;66,3;5,186703502
Guatemala;2020-07;28664;1027;96,3;66,3;3,582891432
Guatemala;2020-08;29187;1029;87,04;66,3;3,525542193
Guatemala;2020-09;16023;485;87,04;66,3;3,026898833
Guatemala;2020-10;14930;396;49,54;66,3;2,652377763
Guatemala;2020-11;17166;552;49,54;66,3;3,215658861
Guatemala;2020-12;13373;602;52,31;66,3;4,501607717
Guernsey;2020-01;0;0;0;0;0
Guernsey;2020-02;0;0;0;0;0
Guernsey;2020-03;46;0;0;0;0
Guernsey;2020-04;199;16;0;0;8,040201005
Guernsey;2020-05;7;0;0;0;0
Guernsey;2020-06;0;0;0;0;0
Guernsey;2020-07;0;0;0;0;0
Guernsey;2020-08;0;0;0;0;0
Guernsey;2020-09;5;0;0;0;0
Guernsey;2020-10;8;0;0;0;0
Guernsey;2020-11;21;0;0;0;0
Guernsey;2020-12;11;0;0;0;0
Guinea;2020-01;0;0;0;47,7;0
Guinea;2020-02;0;0;11,11;47,7;0
Guinea;2020-03;9;0;71,3;47,7;0
Guinea;2020-04;1085;8;78,7;47,7;0,737327189
Guinea;2020-05;2612;15;78,7;47,7;0,574272588
Guinea;2020-06;1585;7;78,7;47,7;0,441640379
Guinea;2020-07;1636;12;80,56;47,7;0,733496333
Guinea;2020-08;2324;17;77,78;47,7;0,731497418
Guinea;2020-09;1297;7;68,98;47,7;0,539707016
Guinea;2020-10;1121;5;55,56;47,7;0,44603033
Guinea;2020-11;1370;5;55,56;47,7;0,364963504
Guinea;2020-12;635;4;49,07;47,7;0,62992126
Guinea-Bissau;2020-01;0;0;0;48;0
Guinea-Bissau;2020-02;0;0;0;48;0
Guinea-Bissau;2020-03;2;0;0;48;0
Guinea-Bissau;2020-04;50;0;0;48;0
Guinea-Bissau;2020-05;1204;8;0;48;0,664451827
Guinea-Bissau;2020-06;358;13;0;48;3,631284916
Guinea-Bissau;2020-07;340;5;0;48;1,470588235
Guinea-Bissau;2020-08;195;7;0;48;3,58974359
Guinea-Bissau;2020-09;175;6;0;48;3,428571429
Guinea-Bissau;2020-10;79;2;0;48;2,53164557
Guinea-Bissau;2020-11;19;2;0;48;10,52631579
Guinea-Bissau;2020-12;25;2;0;48;8
Guyana;2020-01;0;0;2,78;68,2;0
Guyana;2020-02;0;0;13,89;68,2;0
Guyana;2020-03;5;1;59,26;68,2;20
Guyana;2020-04;68;6;87,04;68,2;8,823529412
Guyana;2020-05;77;4;87,04;68,2;5,194805195
Guyana;2020-06;80;1;87,04;68,2;1,25
Guyana;2020-07;122;8;79,63;68,2;6,557377049
Guyana;2020-08;828;15;75,93;68,2;1,811594203
Guyana;2020-09;1529;38;79,17;68,2;2,4852845
Guyana;2020-10;1251;44;80,56;68,2;3,517186251
Guyana;2020-11;1350;32;72,22;68,2;2,37037037
Guyana;2020-12;979;13;68,52;68,2;1,327885598
Haiti;2020-01;0;0;0;51;0
Haiti;2020-02;0;0;2,78;51;0
Haiti;2020-03;8;0;82,41;51;0
Haiti;2020-04;64;6;93,52;51;9,375
Haiti;2020-05;1512;29;89,81;51;1,917989418
Haiti;2020-06;4138;63;89,81;51;1,522474625
Haiti;2020-07;1538;58;72,22;51;3,771131339
Haiti;2020-08;914;45;28,7;51;4,923413567
Haiti;2020-09;510;26;47,22;51;5,098039216
Haiti;2020-10;331;4;47,22;51;1,208459215
Haiti;2020-11;249;1;47,22;51;0,401606426
Haiti;2020-12;582;3;41,67;51;0,515463918
High income;2020-01;31;6;0;0;19,35483871
High income;2020-02;1042;13;0;0;1,247600768
High income;2020-03;532037;31447;0;0;5,910679144
High income;2020-04;1542660;155541;0;0;10,08264945
High income;2020-05;1497488;102226;0;0;6,826498777
High income;2020-06;1305275;38836;0;0;2,975311716
High income;2020-07;2189197;34955;0;0;1,59670418
High income;2020-08;2703509;48072;0;0;1,778133529
High income;2020-09;2497695;33575;0;0;1,344239389
High income;2020-10;4818604;49203;0;0;1,021104868
High income;2020-11;12150221;179809;0;0;1,479882547
High income;2020-12;10402787;195952;0;0;1,883649064
Honduras;2020-01;0;0;0;63,4;0
Honduras;2020-02;0;0;0;63,4;0
Honduras;2020-03;67;1;100;63,4;1,492537313
Honduras;2020-04;524;54;100;63,4;10,30534351
Honduras;2020-05;4295;144;100;63,4;3,352735739
Honduras;2020-06;11108;272;100;63,4;2,448685632
Honduras;2020-07;21565;590;96,3;63,4;2,735914677
Honduras;2020-08;21251;766;96,3;63,4;3,604536257
Honduras;2020-09;15030;444;78,7;63,4;2,954091816
Honduras;2020-10;18042;341;81,48;63,4;1,890034364
Honduras;2020-11;15252;287;81,48;63,4;1,88172043
Honduras;2020-12;11525;162;84,26;63,4;1,405639913
Hong Kong;2020-01;0;0;49,07;94,9;0
Hong Kong;2020-02;0;0;52,78;94,9;0
Hong Kong;2020-03;0;0;63,89;94,9;0
Hong Kong;2020-04;0;0;66,67;94,9;0
Hong Kong;2020-05;0;0;66,67;94,9;0
Hong Kong;2020-06;0;0;52,78;94,9;0
Hong Kong;2020-07;0;0;66,67;94,9;0
Hong Kong;2020-08;0;0;66,67;94,9;0
Hong Kong;2020-09;0;0;66,67;94,9;0
Hong Kong;2020-10;0;0;51,85;94,9;0
Hong Kong;2020-11;0;0;68,52;94,9;0
Hong Kong;2020-12;0;0;71,3;94,9;0
Hungary;2020-01;0;0;0;85,4;0
Hungary;2020-02;0;0;0;85,4;0
Hungary;2020-03;408;13;76,85;85,4;3,18627451
Hungary;2020-04;2092;259;76,85;85,4;12,38049713
Hungary;2020-05;1367;252;76,85;85,4;18,43452816
Hungary;2020-06;271;54;61,11;85,4;19,92619926
Hungary;2020-07;297;18;49,07;85,4;6,060606061
Hungary;2020-08;1234;18;49,07;85,4;1,458670989
Hungary;2020-09;18345;122;50;85,4;0,665031344
Hungary;2020-10;35233;689;40,74;85,4;1,955553033
Hungary;2020-11;152280;3247;72,22;85,4;2,13225637
Hungary;2020-12;104533;4375;72,22;85,4;4,185281203
Iceland;2020-01;0;0;11,11;94,9;0
Iceland;2020-02;15;0;16,67;94,9;0
Iceland;2020-03;1147;2;53,7;94,9;0,174367916
Iceland;2020-04;644;8;53,7;94,9;1,242236025
Iceland;2020-05;14;0;53,7;94,9;0
Iceland;2020-06;14;0;39,81;94,9;0
Iceland;2020-07;34;0;46,3;94,9;0
Iceland;2020-08;256;0;46,3;94,9;0
Iceland;2020-09;549;0;46,3;94,9;0
Iceland;2020-10;1853;2;52,78;94,9;0,107933081
Iceland;2020-11;877;14;52,78;94,9;1,596351197
Iceland;2020-12;340;2;52,78;94,9;0,588235294
India;2020-01;0;0;10,19;64,5;0
India;2020-02;7;0;10,19;64,5;0
India;2020-03;972;25;100;64,5;2,572016461
India;2020-04;25517;799;100;64,5;3,131245836
India;2020-05;155647;4340;96,3;64,5;2,788360842
India;2020-06;346716;10931;87,5;64,5;3,15272442
India;2020-07;856663;15968;87,5;64,5;1,86397685
India;2020-08;2157211;31435;85,65;64,5;1,457205623
India;2020-09;2449799;31005;81,94;64,5;1,265614036
India;2020-10;1872279;24031;70,83;64,5;1,283515972
India;2020-11;1528108;18162;66,2;64,5;1,188528559
India;2020-12;794931;10926;66,2;64,5;1,374458915
Indonesia;2020-01;0;0;8,33;71,8;0
Indonesia;2020-02;0;0;28,7;71,8;0
Indonesia;2020-03;1285;114;50,93;71,8;8,871595331
Indonesia;2020-04;7597;629;80,09;71,8;8,279584046
Indonesia;2020-05;17591;870;80,09;71,8;4,945710875
Indonesia;2020-06;27537;1141;71,76;71,8;4,143515997
Indonesia;2020-07;44768;2027;62,5;71,8;4,527787706
Indonesia;2020-08;73275;2562;62,5;71,8;3,496417605
Indonesia;2020-09;103160;3043;72,69;71,8;2,949786739
Indonesia;2020-10;114499;2913;72,69;71,8;2,544127023
Indonesia;2020-11;144554;3516;68,06;71,8;2,432309033
Indonesia;2020-12;179099;4422;68,06;71,8;2,469025511
Iran;2020-01;0;0;0;78,3;0
Iran;2020-02;28;5;20,37;78,3;17,85714286
Iran;2020-03;35380;2512;57,41;78,3;7,100056529
Iran;2020-04;53920;3133;59,26;78,3;5,810459941
Iran;2020-05;59622;2084;53,7;78,3;3,495354064
Iran;2020-06;71230;2630;44,44;78,3;3,692264495
Iran;2020-07;68659;5120;61,57;78,3;7,457143273
Iran;2020-08;82977;5875;61,57;78,3;7,080275257
Iran;2020-09;71270;4035;60,19;78,3;5,661568682
Iran;2020-10;119619;6926;70,83;78,3;5,790050076
Iran;2020-11;373094;15166;72,69;78,3;4,064927337
Iran;2020-12;259164;7088;72,69;78,3;2,734947755
Iraq;2020-01;0;0;0;67,4;0
Iraq;2020-02;0;0;19,44;67,4;0
Iraq;2020-03;506;42;96,3;67,4;8,300395257
Iraq;2020-04;1257;44;96,3;67,4;3,500397772
Iraq;2020-05;4416;109;92,59;67,4;2,468297101
Iraq;2020-06;37083;1465;92,59;67,4;3,950597309
Iraq;2020-07;64311;2624;96,3;67,4;4,08017291
Iraq;2020-08;119873;2607;96,3;67,4;2,174801665
Iraq;2020-09;118523;2044;84,26;67,4;1,72455979
Iraq;2020-10;103184;1633;66,67;67,4;1,582609707
Iraq;2020-11;99668;1632;51,85;67,4;1,637436288
Iraq;2020-12;41958;567;53,7;67,4;1,351351351
Ireland;2020-01;0;0;0;95,5;0
Ireland;2020-02;0;0;5,56;95,5;0
Ireland;2020-03;2121;54;85,19;95,5;2,545968883
Ireland;2020-04;16063;1032;90,74;95,5;6,424702733
Ireland;2020-05;6692;549;90,74;95,5;8,203825463
Ireland;2020-06;538;76;83,33;95,5;14,12639405
Ireland;2020-07;431;20;44,44;95,5;4,64037123
Ireland;2020-08;2734;9;67,13;95,5;0,329188003
Ireland;2020-09;5736;31;67,13;95,5;0,540446304
Ireland;2020-10;22024;89;81,48;95,5;0,404104613
Ireland;2020-11;16438;209;81,48;95,5;1,271444215
Ireland;2020-12;12399;161;84,26;95,5;1,298491814
Isle of Man;2020-01;0;0;0;0;0
Isle of Man;2020-02;0;0;0;0;0
Isle of Man;2020-03;32;0;0;0;0
Isle of Man;2020-04;278;23;0;0;8,273381295
Isle of Man;2020-05;28;11;0;0;39,28571429
Isle of Man;2020-06;0;0;0;0;0
Isle of Man;2020-07;0;0;0;0;0
Isle of Man;2020-08;0;0;0;0;0
Isle of Man;2020-09;4;0;0;0;0
Isle of Man;2020-10;8;0;0;0;0
Isle of Man;2020-11;21;1;0;0;4,761904762
Isle of Man;2020-12;6;0;0;0;0
Israel;2020-01;0;0;0;91,9;0
Israel;2020-02;10;0;19,44;91,9;0
Israel;2020-03;3894;13;81,48;91,9;0,333846944
Israel;2020-04;11371;190;94,44;91,9;1,670917246
Israel;2020-05;1695;86;84,26;91,9;5,073746313
Israel;2020-06;6519;37;75;91,9;0,567571713
Israel;2020-07;37841;170;75,93;91,9;0,44924817
Israel;2020-08;52216;428;52,78;91,9;0,819672131
Israel;2020-09;115107;556;85,19;91,9;0,483028834
Israel;2020-10;80792;933;85,19;91,9;1,154817309
Israel;2020-11;25220;455;65,74;91,9;1,804123711
Israel;2020-12;64440;374;82,41;91,9;0,580384854
Italy;2020-01;0;0;2,78;89,2;0
Italy;2020-02;79;2;64,35;89,2;2,53164557
Italy;2020-03;92393;10021;85,19;89,2;10,84605977
Italy;2020-04;102879;16361;93,52;89,2;15,90314836
Italy;2020-05;37313;6956;93,52;89,2;18,64229625
Italy;2020-06;7871;1376;67,59;89,2;17,48189557
Italy;2020-07;5728;386;67,59;89,2;6,738826816
Italy;2020-08;20989;371;68,52;89,2;1,767592548
Italy;2020-09;41251;345;68,52;89,2;0,836343361
Italy;2020-10;196405;1392;78,7;89,2;0,708739594
Italy;2020-11;1060023;17153;82,41;89,2;1,618172436
Italy;2020-12;474251;17264;82,41;89,2;3,640266441
Jamaica;2020-01;0;0;0;73,4;0
Jamaica;2020-02;0;0;19,44;73,4;0
Jamaica;2020-03;30;1;75;73,4;3,333333333
Jamaica;2020-04;258;6;89,81;73,4;2,325581395
Jamaica;2020-05;287;2;89,81;73,4;0,696864111
Jamaica;2020-06;111;1;87,96;73,4;0,900900901
Jamaica;2020-07;145;0;75,93;73,4;0
Jamaica;2020-08;1180;9;78,7;73,4;0,762711864
Jamaica;2020-09;3843;69;78,7;73,4;1,795472287
Jamaica;2020-10;2816;98;75;73,4;3,480113636
Jamaica;2020-11;1999;65;71,3;73,4;3,251625813
Jamaica;2020-12;2015;43;71,3;73,4;2,133995037
Japan;2020-01;3;0;2,78;91,9;0
Japan;2020-02;129;1;34,26;91,9;0,775193798
Japan;2020-03;1561;51;43,52;91,9;3,267136451
Japan;2020-04;11489;296;47,22;91,9;2,576377404
Japan;2020-05;3669;543;47,22;91,9;14,79967294
Japan;2020-06;1539;80;28,7;91,9;5,198180637
Japan;2020-07;10992;25;34,26;91,9;0,227438137
Japan;2020-08;37882;268;34,26;91,9;0,707460007
Japan;2020-09;14426;281;35,19;91,9;1,947871898
Japan;2020-10;14844;166;35,19;91,9;1,118296955
Japan;2020-11;48119;395;37,04;91,9;0,820881564
Japan;2020-12;72659;1107;45,37;91,9;1,523555237
Jersey;2020-01;0;0;0;0;0
Jersey;2020-02;0;0;0;0;0
Jersey;2020-03;45;2;0;0;4,444444444
Jersey;2020-04;219;17;0;0;7,762557078
Jersey;2020-05;28;10;0;0;35,71428571
Jersey;2020-06;12;2;0;0;16,66666667
Jersey;2020-07;12;0;0;0;0
Jersey;2020-08;38;1;0;0;2,631578947
Jersey;2020-09;37;0;0;0;0
Jersey;2020-10;137;0;0;0;0
Jersey;2020-11;416;0;0;0;0
Jersey;2020-12;1699;9;0;0;0,529723367
Jordan;2020-01;0;0;0;72,9;0
Jordan;2020-02;0;0;0;72,9;0
Jordan;2020-03;246;1;100;72,9;0,406504065
Jordan;2020-04;187;6;100;72,9;3,20855615
Jordan;2020-05;229;2;89,81;72,9;0,873362445
Jordan;2020-06;306;0;77,78;72,9;0
Jordan;2020-07;186;2;48,15;72,9;1,075268817
Jordan;2020-08;739;4;60,19;72,9;0,541271989
Jordan;2020-09;6168;28;70,37;72,9;0,453955901
Jordan;2020-10;42689;497;81,48;72,9;1,164234346
Jordan;2020-11;159959;2086;81,48;72,9;1,304084172
Jordan;2020-12;75647;1103;81,48;72,9;1,458088226
Kazakhstan;2020-01;0;0;0;82,5;0
Kazakhstan;2020-02;0;0;8,33;82,5;0
Kazakhstan;2020-03;284;1;92,13;82,5;0,352112676
Kazakhstan;2020-04;2317;24;92,13;82,5;1,035822184
Kazakhstan;2020-05;8257;13;89,35;82,5;0,15744217
Kazakhstan;2020-06;17205;135;81,02;82,5;0,784655623
Kazakhstan;2020-07;53657;412;83,33;82,5;0,76784017
Kazakhstan;2020-08;49622;1196;80,56;82,5;2,410221273
Kazakhstan;2020-09;8833;262;80,56;82,5;2,966149666
Kazakhstan;2020-10;7122;135;75,93;82,5;1,895534962
Kazakhstan;2020-11;25672;239;75,46;82,5;0,930975382
Kazakhstan;2020-12;24173;252;80,56;82,5;1,042485418
Kenya;2020-01;0;0;2,78;60,1;0
Kenya;2020-02;0;0;2,78;60,1;0
Kenya;2020-03;38;4;87,04;60,1;10,52631579
Kenya;2020-04;305;9;88,89;60,1;2,950819672
Kenya;2020-05;1545;50;88,89;60,1;3,236245955
Kenya;2020-06;3923;78;88,89;60,1;1,98827428
Kenya;2020-07;10832;137;86,11;60,1;1,264771049
Kenya;2020-08;17151;294;75,93;60,1;1,714185762
Kenya;2020-09;4077;117;70,37;60,1;2,869757174
Kenya;2020-10;10919;207;50;60,1;1,895778002
Kenya;2020-11;33815;549;54,63;60,1;1,623539849
Kenya;2020-12;13238;210;57,41;60,1;1,586342348
Kiribati;2020-01;0;0;0;63;0
Kiribati;2020-02;0;0;8,33;63;0
Kiribati;2020-03;0;0;22,22;63;0
Kiribati;2020-04;0;0;40,74;63;0
Kiribati;2020-05;0;0;22,22;63;0
Kiribati;2020-06;0;0;22,22;63;0
Kiribati;2020-07;0;0;22,22;63;0
Kiribati;2020-08;0;0;22,22;63;0
Kiribati;2020-09;0;0;22,22;63;0
Kiribati;2020-10;0;0;22,22;63;0
Kiribati;2020-11;0;0;22,22;63;0
Kiribati;2020-12;0;0;22,22;63;0
Kosovo;2020-01;0;0;0;0;0
Kosovo;2020-02;0;0;0;0;0
Kosovo;2020-03;91;1;92,59;0;1,098901099
Kosovo;2020-04;640;15;92,59;0;2,34375
Kosovo;2020-05;333;5;92,59;0;1,501501502
Kosovo;2020-06;1483;16;73,15;0;1,078894134
Kosovo;2020-07;4327;122;76,85;0;2,819505431
Kosovo;2020-08;6298;339;76,85;0;5,382661162
Kosovo;2020-09;2210;111;65,74;0;5,022624434
Kosovo;2020-10;2332;42;60,19;0;1,80102916
Kosovo;2020-11;20674;328;71,3;0;1,586533811
Kosovo;2020-12;11974;316;71,3;0;2,639051278
Kuwait;2020-01;0;0;5,56;80,6;0
Kuwait;2020-02;0;0;13,89;80,6;0
Kuwait;2020-03;235;0;81,48;80,6;0
Kuwait;2020-04;2657;19;93,52;80,6;0,715092209
Kuwait;2020-05;23300;186;100;80,6;0,798283262
Kuwait;2020-06;18199;139;83,8;80,6;0,76377823
Kuwait;2020-07;18918;85;83,33;80,6;0,449307538
Kuwait;2020-08;20915;99;74,07;80,6;0,47334449
Kuwait;2020-09;18975;69;74,07;80,6;0,363636364
Kuwait;2020-10;17728;147;74,07;80,6;0,829196751
Kuwait;2020-11;21268;131;71,3;80,6;0,615948843
Kuwait;2020-12;7254;54;71,3;80,6;0,744416873
Kyrgyzstan;2020-01;0;0;2,78;69,7;0
Kyrgyzstan;2020-02;0;0;13,89;69,7;0
Kyrgyzstan;2020-03;0;0;92,13;69,7;0
Kyrgyzstan;2020-04;0;0;92,13;69,7;0
Kyrgyzstan;2020-05;0;0;88,43;69,7;0
Kyrgyzstan;2020-06;0;0;84,72;69,7;0
Kyrgyzstan;2020-07;0;0;83,33;69,7;0
Kyrgyzstan;2020-08;0;0;81,94;69,7;0
Kyrgyzstan;2020-09;0;0;69,91;69,7;0
Kyrgyzstan;2020-10;0;0;64,35;69,7;0
Kyrgyzstan;2020-11;0;0;55,09;69,7;0
Kyrgyzstan;2020-12;0;0;50,46;69,7;0
Laos;2020-01;0;0;0;61,3;0
Laos;2020-02;0;0;0;61,3;0
Laos;2020-03;6;0;28,7;61,3;0
Laos;2020-04;13;0;96,3;61,3;0
Laos;2020-05;0;0;96,3;61,3;0
Laos;2020-06;0;0;39,81;61,3;0
Laos;2020-07;1;0;20,37;61,3;0
Laos;2020-08;2;0;36,11;61,3;0
Laos;2020-09;1;0;36,11;61,3;0
Laos;2020-10;1;0;36,11;61,3;0
Laos;2020-11;15;0;33,33;61,3;0
Laos;2020-12;2;0;29,63;61,3;0
Latvia;2020-01;0;0;0;86,6;0
Latvia;2020-02;0;0;8,33;86,6;0
Latvia;2020-03;347;0;61,11;86,6;0
Latvia;2020-04;466;13;61,11;86,6;2,789699571
Latvia;2020-05;253;12;61,11;86,6;4,743083004
Latvia;2020-06;50;5;55,56;86,6;10
Latvia;2020-07;103;1;50;86,6;0,970873786
Latvia;2020-08;174;3;47,22;86,6;1,724137931
Latvia;2020-09;283;2;34,26;86,6;0,706713781
Latvia;2020-10;3002;24;53,7;86,6;0,799467022
Latvia;2020-11;12297;173;53,7;86,6;1,406847199
Latvia;2020-12;19355;399;67,59;86,6;2,061482821
Lebanon;2020-01;0;0;0;74,4;0
Lebanon;2020-02;1;0;8,33;74,4;0
Lebanon;2020-03;411;8;85,19;74,4;1,946472019
Lebanon;2020-04;292;16;85,19;74,4;5,479452055
Lebanon;2020-05;487;2;85,19;74,4;0,410677618
Lebanon;2020-06;528;7;74,07;74,4;1,325757576
Lebanon;2020-07;1863;14;68,52;74,4;0,751476114
Lebanon;2020-08;12693;108;75,93;74,4;0,85086268
Lebanon;2020-09;18953;185;75,93;74,4;0,976098771
Lebanon;2020-10;34762;222;70,37;74,4;0,638628387
Lebanon;2020-11;55647;429;87,04;74,4;0,770931047
Lebanon;2020-12;43835;388;87,04;74,4;0,885137447
Lesotho;2020-01;0;0;0;52,7;0
Lesotho;2020-02;0;0;0;52,7;0
Lesotho;2020-03;0;0;90,74;52,7;0
Lesotho;2020-04;0;0;90,74;52,7;0
Lesotho;2020-05;2;0;90,74;52,7;0
Lesotho;2020-06;25;0;62,04;52,7;0
Lesotho;2020-07;419;29;71,3;52,7;6,92124105
Lesotho;2020-08;620;20;71,3;52,7;3,225806452
Lesotho;2020-09;492;4;71,3;52,7;0,81300813
Lesotho;2020-10;382;8;56,48;52,7;2,094240838
Lesotho;2020-11;169;1;47,22;52,7;0,591715976
Lesotho;2020-12;468;2;36,11;52,7;0,427350427
Liberia;2020-01;0;0;0;48;0
Liberia;2020-02;0;0;5,56;48;0
Liberia;2020-03;4;0;79,63;48;0
Liberia;2020-04;126;14;87,96;48;11,11111111
Liberia;2020-05;164;16;87,96;48;9,756097561
Liberia;2020-06;474;7;87,04;48;1,476793249
Liberia;2020-07;384;40;70,37;48;10,41666667
Liberia;2020-08;173;11;61,11;48;6,358381503
Liberia;2020-09;41;0;57,41;48;0
Liberia;2020-10;56;0;57,41;48;0
Liberia;2020-11;197;1;57,41;48;0,507614213
Liberia;2020-12;202;0;61,11;48;0
Libya;2020-01;0;0;0;72,4;0
Libya;2020-02;0;0;5,56;72,4;0
Libya;2020-03;1;0;90,74;72,4;0
Libya;2020-04;59;2;100;72,4;3,389830508
Libya;2020-05;58;3;100;72,4;5,172413793
Libya;2020-06;595;13;96,3;72,4;2,18487395
Libya;2020-07;1712;39;94,44;72,4;2,278037383
Libya;2020-08;10533;174;89,81;72,4;1,651951011
Libya;2020-09;18870;268;86,11;72,4;1,420243773
Libya;2020-10;22546;291;86,11;72,4;1,29069458
Libya;2020-11;26899;363;79,63;72,4;1,349492546
Libya;2020-12;16380;262;84,26;72,4;1,5995116
Liechtenstein;2020-01;0;0;0;91,9;0
Liechtenstein;2020-02;0;0;11,11;91,9;0
Liechtenstein;2020-03;64;0;67,59;91,9;0
Liechtenstein;2020-04;19;1;64,81;91,9;5,263157895
Liechtenstein;2020-05;0;0;63,89;91,9;0
Liechtenstein;2020-06;0;0;56,48;91,9;0
Liechtenstein;2020-07;4;0;43,52;91,9;0
Liechtenstein;2020-08;21;0;43,52;91,9;0
Liechtenstein;2020-09;11;0;43,52;91,9;0
Liechtenstein;2020-10;294;0;50,93;91,9;0
Liechtenstein;2020-11;890;16;56,48;91,9;1,797752809
Liechtenstein;2020-12;785;22;56,48;91,9;2,802547771
Lithuania;2020-01;0;0;0;88,2;0
Lithuania;2020-02;0;0;0;88,2;0
Lithuania;2020-03;262;4;81,48;88,2;1,526717557
Lithuania;2020-04;983;27;87,04;88,2;2,746693795
Lithuania;2020-05;360;23;77,78;88,2;6,388888889
Lithuania;2020-06;140;7;56,48;88,2;5
Lithuania;2020-07;158;2;39,81;88,2;1,265822785
Lithuania;2020-08;944;6;42,59;88,2;0,63559322
Lithuania;2020-09;1644;7;39,81;88,2;0,425790754
Lithuania;2020-10;6348;46;62,5;88,2;0,724637681
Lithuania;2020-11;50458;470;62,96;88,2;0,931467755
Lithuania;2020-12;72922;1025;82,41;88,2;1,405611475
Low income;2020-01;0;0;0;0;0
Low income;2020-02;0;0;0;0;0
Low income;2020-03;677;20;0;0;2,954209749
Low income;2020-04;5698;463;0;0;8,125658126
Low income;2020-05;35138;912;0;0;2,595480676
Low income;2020-06;43268;1375;0;0;3,17786817
Low income;2020-07;38147;1421;0;0;3,72506357
Low income;2020-08;72951;1482;0;0;2,031500596
Low income;2020-09;45033;807;0;0;1,792019186
Low income;2020-10;38169;720;0;0;1,88634756
Low income;2020-11;50112;1342;0;0;2,678001277
Low income;2020-12;64815;1523;0;0;2,349764715
Lower middle income;2020-01;7;0;0;0;0
Lower middle income;2020-02;60;6;0;0;10
Lower middle income;2020-03;44063;2875;0;0;6,524748655
Lower middle income;2020-04;137913;6732;0;0;4,881338235
Lower middle income;2020-05;436237;11543;0;0;2,646038736
Lower middle income;2020-06;861752;22793;0;0;2,644960499
Lower middle income;2020-07;1400238;32647;0;0;2,331532211
Lower middle income;2020-08;2874739;50742;0;0;1,765099371
Lower middle income;2020-09;3078132;48911;0;0;1,588983189
Lower middle income;2020-10;2720775;44038;0;0;1,618582941
Lower middle income;2020-11;3146685;56071;0;0;1,781906991
Lower middle income;2020-12;2094718;38537;0;0;1,839722578
Luxembourg;2020-01;0;0;0;91,6;0
Luxembourg;2020-02;0;0;0;91,6;0
Luxembourg;2020-03;1836;36;79,63;91,6;1,960784314
Luxembourg;2020-04;1105;45;79,63;91,6;4,07239819
Luxembourg;2020-05;147;2;70,37;91,6;1,360544218
Luxembourg;2020-06;178;0;47,22;91,6;0
Luxembourg;2020-07;1345;8;33,33;91,6;0,594795539
Luxembourg;2020-08;1294;4;47,22;91,6;0,309119011
Luxembourg;2020-09;1504;3;47,22;91,6;0,199468085
Luxembourg;2020-10;4965;28;56,48;91,6;0,563947633
Luxembourg;2020-11;15223;72;60,19;91,6;0,472968534
Luxembourg;2020-12;10786;87;67,59;91,6;0,80660115
Madagascar;2020-01;0;0;0;52,8;0
Madagascar;2020-02;0;0;0;52,8;0
Madagascar;2020-03;42;0;91,67;52,8;0
Madagascar;2020-04;82;0;95,37;52,8;0
Madagascar;2020-05;634;6;70,37;52,8;0,94637224
Madagascar;2020-06;1247;10;70,37;52,8;0,801924619
Madagascar;2020-07;6861;62;68,98;52,8;0,903658359
Madagascar;2020-08;5925;112;72,22;52,8;1,890295359
Madagascar;2020-09;1466;39;60,19;52,8;2,660300136
Madagascar;2020-10;711;15;50;52,8;2,109704641
Madagascar;2020-11;373;7;37,04;52,8;1,876675603
Madagascar;2020-12;373;10;38,89;52,8;2,680965147
Malawi;2020-01;0;0;0;48,3;0
Malawi;2020-02;0;0;5,56;48,3;0
Malawi;2020-03;0;0;52,78;48,3;0
Malawi;2020-04;33;3;60,19;48,3;9,090909091
Malawi;2020-05;246;1;60,19;48,3;0,406504065
Malawi;2020-06;759;9;60,19;48,3;1,185770751
Malawi;2020-07;2519;81;60,19;48,3;3,215561731
Malawi;2020-08;1971;80;64,81;48,3;4,058853374
Malawi;2020-09;238;5;59,26;48,3;2,100840336
Malawi;2020-10;121;4;54,63;48,3;3,305785124
Malawi;2020-11;138;2;50,93;48,3;1,449275362
